Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.GrossPotential,Statistics.Performances
17,7/17/2016,7,2016,Cats 2016,Neil Simon,Musical,5135,94,603553,,0
17,7/17/2016,7,2016,Chicago,Ambassador,Musical,6734,78,559443,,8
17,7/17/2016,7,2016,Fiddler On The Roof 2015,Broadway,Musical,9631,71,727878,,8
17,7/17/2016,7,2016,Finding Neverland,Lunt-Fontanne,Musical,8289,69,617144,,8
17,7/17/2016,7,2016,Fully Committed,Lyceum,Play,5245,72,415767,,8
17,7/17/2016,7,2016,Fun Home,Circle In The Square,Musical,4888,83,366852,,8
17,7/17/2016,7,2016,Hamilton,Richard Rodgers,Musical,12053,101,2282207,,9
17,7/17/2016,7,2016,Jersey Boys,August Wilson,Musical,6452,66,542904,,8
17,7/17/2016,7,2016,Kinky Boots,Al Hirschfeld,Musical,7373,65,669140,,8
17,7/17/2016,7,2016,Les Miserables '14,Imperial,Musical,10476,93,918041,,8
17,7/17/2016,7,2016,Matilda,Shubert,Musical,10929,95,939859,,8
17,7/17/2016,7,2016,Motown The Musical 2016,Nederlander,Musical,6650,71,424198,,8
17,7/17/2016,7,2016,On Your Feet!,Marquis,Musical,8907,68,793370,,8
17,7/17/2016,7,2016,Paramour,Lyric,Musical,10088,67,897710,,8
17,7/17/2016,7,2016,School Of Rock,Winter Garden,Musical,11435,96,1165912,,8
17,7/17/2016,7,2016,Shuffle Along,Music Box,Musical,7636,99,835420,,8
17,7/17/2016,7,2016,,St. James,Musical,9280,73,745373,,8
17,7/17/2016,7,2016,The Book Of Mormon,Eugene O'Neill,Musical,9793,102,1486802,,9
17,7/17/2016,7,2016,The Color Purple 2015,Jacobs,Musical,8090,96,790483,,8
17,7/17/2016,7,2016,The Crucible 2016,Walter Kerr,Play,7290,96,613098,,8
17,7/17/2016,7,2016,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,5493,67,393715,,8
17,7/17/2016,7,2016,The Humans,Helen Hayes,Play,4580,99,553052,,8
17,7/17/2016,7,2016,The Lion King,Minskoff,Musical,14981,98,2513984,,9
